time, usr_cpu, sys_cpu, idle_cpu, used_mem, free_mem, buff_mem, idps_cpu, idps_mem
2025/01/01 11:22:57, 0.0 ,0.0 ,id,, 4636.5 ,495.7 ,2883.1, 0.0, 26
2025/01/01 11:22:59, 0.0 ,16.7 ,83.3, 4636.5 ,493.1 ,2885.6, 0.0, 26
2025/01/01 11:23:00, 0.0 ,14.3 ,85.7, 4636.5 ,496.6 ,2882.1, 0.0, 26
2025/01/01 11:23:01, 0.0 ,20.0 ,80.0, 4636.5 ,492.0 ,2886.6, 0.0, 26
2025/01/01 11:23:02, 14.3 ,14.3 ,71.4, 4636.5 ,494.8 ,2883.8, 0.0, 26
2025/01/01 11:23:03, 14.3 ,14.3 ,71.4, 4636.5 ,492.1 ,2886.4, 0.0, 26
2025/01/01 11:23:05, 0.0 ,16.7 ,83.3, 4636.5 ,494.4 ,2883.9, 0.0, 26
2025/01/01 11:23:06, 14.3 ,14.3 ,71.4, 4636.5 ,493.3 ,2884.9, 0.0, 26
2025/01/01 11:23:07, 0.0 ,28.6 ,71.4, 4636.5 ,496.7 ,2881.5, 0.0, 26
2025/01/01 11:23:08, 11.1 ,11.1 ,55.6, 4636.5 ,491.9 ,2886.1, 0.0, 26
2025/01/01 11:23:09, 0.0 ,14.3 ,71.4, 4636.5 ,498.3 ,2879.6, 0.0, 26
2025/01/01 11:23:11, 0.0 ,16.7 ,83.3, 4636.5 ,494.9 ,2882.9, 0.0, 26
2025/01/01 11:23:12, 12.5 ,12.5 ,75.0, 4636.5 ,494.4 ,2883.3, 0.0, 26
2025/01/01 11:23:13, 0.0 ,14.3 ,71.4, 4636.5 ,492.1 ,2885.6, 0.0, 26
2025/01/01 11:23:14, 0.0 ,22.2 ,66.7, 4636.5 ,496.4 ,2881.2, 0.0, 26
2025/01/01 11:23:15, 14.3 ,14.3 ,71.4, 4636.5 ,491.9 ,2885.6, 0.0, 26
2025/01/01 11:23:17, 0.0 ,14.3 ,85.7, 4636.5 ,493.9 ,2883.4, 0.0, 26
2025/01/01 11:23:18, 0.0 ,16.7 ,83.3, 4636.5 ,491.6 ,2885.6, 0.0, 26
2025/01/01 11:23:19, 0.0 ,16.7 ,83.3, 4636.5 ,494.6 ,2882.5, 0.0, 26
2025/01/01 11:23:20, 0.0 ,16.7 ,83.3, 4636.5 ,493.2 ,2883.9, 0.0, 26
2025/01/01 11:23:21, 16.7 ,0.0 ,83.3, 4636.5 ,489.7 ,2887.3, 0.0, 26
2025/01/01 11:23:23, 0.0 ,16.7 ,83.3, 4636.5 ,494.5 ,2882.4, 0.0, 26
2025/01/01 11:23:24, 14.3 ,14.3 ,57.1, 4636.5 ,413.6 ,2882.0, 0.0, 26
2025/01/01 11:23:25, 0.0 ,16.7 ,83.3, 4636.5 ,397.4 ,2882.9, 0.0, 26
2025/01/01 11:23:26, 16.7 ,0.0 ,83.3, 4636.5 ,383.4 ,2880.9, 0.0, 26
2025/01/01 11:23:27, 0.0 ,0.0 ,id,, 4636.5 ,349.9 ,2884.4, 0.0, 26
2025/01/01 11:23:29, 0.0 ,25.0 ,50.0, 4636.5 ,333.6 ,2884.4, 0.0, 26
2025/01/01 11:23:30, 0.0 ,16.7 ,66.7, 4636.5 ,334.7 ,2879.3, 0.0, 26
2025/01/01 11:23:31, 12.5 ,12.5 ,50.0, 4636.5 ,327.2 ,2883.9, 0.0, 26
2025/01/01 11:23:32, 14.3 ,14.3 ,71.4, 4636.5 ,500.6 ,2882.4, 0.0, 26
2025/01/01 11:23:33, 0.0 ,16.7 ,83.3, 4636.5 ,500.4 ,2885.2, 0.0, 26
2025/01/01 11:23:35, 0.0 ,16.7 ,83.3, 4636.5 ,501.0 ,2884.4, 0.0, 26
2025/01/01 11:23:36, 0.0 ,14.3 ,85.7, 4636.5 ,502.1 ,2883.2, 0.0, 26
2025/01/01 11:23:37, 0.0 ,28.6 ,71.4, 4636.5 ,498.8 ,2886.5, 0.0, 26
2025/01/01 11:23:38, 0.0 ,16.7 ,83.3, 4636.5 ,498.6 ,2886.7, 0.0, 26
2025/01/01 11:23:39, 14.3 ,14.3 ,71.4, 4636.5 ,498.8 ,2886.4, 5.9, 26
2025/01/01 11:23:41, 14.3 ,14.3 ,71.4, 4636.5 ,499.4 ,2885.6, 0.0, 26
2025/01/01 11:23:42, 0.0 ,28.6 ,71.4, 4636.5 ,500.1 ,2884.8, 0.0, 26
2025/01/01 11:23:43, 0.0 ,16.7 ,83.3, 4636.5 ,499.9 ,2885.0, 0.0, 26
2025/01/01 11:23:44, 12.5 ,12.5 ,75.0, 4636.5 ,499.6 ,2885.2, 0.0, 26
2025/01/01 11:23:45, 0.0 ,14.3 ,71.4, 4636.5 ,501.5 ,2883.2, 0.0, 26
2025/01/01 11:23:47, 0.0 ,14.3 ,71.4, 4636.5 ,502.6 ,2882.1, 0.0, 26
2025/01/01 11:23:48, 0.0 ,16.7 ,83.3, 4636.5 ,500.4 ,2884.2, 0.0, 26
2025/01/01 11:23:49, 12.5 ,12.5 ,75.0, 4636.5 ,499.0 ,2885.6, 0.0, 26
2025/01/01 11:23:50, 0.0 ,28.6 ,71.4, 4636.5 ,500.1 ,2884.3, 0.0, 26
2025/01/01 11:23:51, 14.3 ,14.3 ,71.4, 4636.5 ,499.3 ,2885.0, 6.2, 26
2025/01/01 11:23:53, 0.0 ,22.2 ,66.7, 4636.5 ,503.2 ,2881.1, 0.0, 26
2025/01/01 11:23:54, 16.7 ,0.0 ,83.3, 4636.5 ,499.8 ,2884.4, 0.0, 26
2025/01/01 11:23:55, 0.0 ,16.7 ,83.3, 4636.5 ,497.9 ,2886.2, 0.0, 26
2025/01/01 11:23:56, 16.7 ,0.0 ,83.3, 4636.5 ,498.6 ,2885.4, 0.0, 26
2025/01/01 11:23:57, 0.0 ,16.7 ,83.3, 4636.5 ,499.2 ,2884.7, 0.0, 26
2025/01/01 11:23:59, 14.3 ,14.3 ,71.4, 4636.5 ,497.4 ,2886.4, 0.0, 26
2025/01/01 11:24:00, 0.0 ,14.3 ,71.4, 4636.5 ,498.1 ,2885.7, 0.0, 26
2025/01/01 11:24:01, 0.0 ,16.7 ,83.3, 4636.5 ,499.4 ,2884.2, 0.0, 26
2025/01/01 11:24:02, 0.0 ,28.6 ,71.4, 4636.5 ,496.9 ,2886.8, 0.0, 26
2025/01/01 11:24:03, 14.3 ,14.3 ,71.4, 4636.5 ,503.1 ,2880.4, 0.0, 26
2025/01/01 11:24:05, 0.0 ,14.3 ,85.7, 4636.5 ,501.5 ,2881.9, 0.0, 26
2025/01/01 11:24:06, 0.0 ,25.0 ,62.5, 4636.5 ,498.4 ,2884.9, 0.0, 26
2025/01/01 11:24:07, 0.0 ,16.7 ,83.3, 4636.5 ,500.8 ,2882.6, 0.0, 26
2025/01/01 11:24:08, 0.0 ,28.6 ,71.4, 4636.5 ,498.2 ,2885.0, 0.0, 26
2025/01/01 11:24:09, 14.3 ,14.3 ,71.4, 4636.5 ,500.2 ,2882.9, 0.0, 26
2025/01/01 11:24:11, 0.0 ,28.6 ,71.4, 4636.5 ,500.3 ,2882.8, 0.0, 26
2025/01/01 11:24:12, 14.3 ,0.0 ,71.4, 4636.5 ,497.7 ,2885.3, 0.0, 26
2025/01/01 11:24:13, 0.0 ,14.3 ,85.7, 4636.5 ,495.8 ,2887.1, 0.0, 26
2025/01/01 11:24:14, 0.0 ,14.3 ,71.4, 4636.5 ,497.7 ,2885.1, 0.0, 26
2025/01/01 11:24:15, 0.0 ,28.6 ,71.4, 4636.5 ,497.9 ,2884.8, 6.2, 26
2025/01/01 11:24:17, 0.0 ,0.0 ,id,, 4636.5 ,499.2 ,2883.3, 0.0, 26
2025/01/01 11:24:18, 14.3 ,14.3 ,71.4, 4636.5 ,496.2 ,2886.2, 0.0, 26
2025/01/01 11:24:19, 12.5 ,12.5 ,75.0, 4636.5 ,496.9 ,2885.6, 0.0, 26
2025/01/01 11:24:20, 0.0 ,16.7 ,83.3, 4636.5 ,496.8 ,2885.6, 0.0, 26
2025/01/01 11:24:21, 0.0 ,14.3 ,71.4, 4636.5 ,499.8 ,2882.5, 0.0, 26
2025/01/01 11:24:23, 0.0 ,0.0 ,id,, 4636.5 ,496.6 ,2885.6, 0.0, 26
2025/01/01 11:24:24, 12.5 ,12.5 ,75.0, 4636.5 ,401.6 ,2884.9, 0.0, 26
2025/01/01 11:24:25, 0.0 ,25.0 ,62.5, 4636.5 ,387.5 ,2885.5, 0.0, 26
2025/01/01 11:24:26, 0.0 ,20.0 ,80.0, 4636.5 ,373.6 ,2881.9, 0.0, 26
2025/01/01 11:24:27, 0.0 ,16.7 ,83.3, 4636.5 ,355.2 ,2885.2, 0.0, 26
2025/01/01 11:24:29, 25.0 ,0.0 ,62.5, 4636.5 ,336.7 ,2884.8, 0.0, 26
2025/01/01 11:24:30, 0.0 ,14.3 ,57.1, 4636.5 ,335.6 ,2883.4, 0.0, 26
2025/01/01 11:24:31, 0.0 ,16.7 ,66.7, 4636.5 ,332.1 ,2882.6, 0.0, 26
2025/01/01 11:24:32, 14.3 ,14.3 ,71.4, 4636.5 ,487.4 ,2882.7, 0.0, 26
2025/01/01 11:24:33, 0.0 ,16.7 ,83.3, 4636.5 ,485.2 ,2884.8, 0.0, 26
2025/01/01 11:24:35, 0.0 ,28.6 ,71.4, 4636.5 ,484.9 ,2885.1, 0.0, 26
2025/01/01 11:24:36, 0.0 ,14.3 ,71.4, 4636.5 ,482.8 ,2887.0, 0.0, 26
2025/01/01 11:24:37, 0.0 ,16.7 ,83.3, 4636.5 ,486.5 ,2883.2, 0.0, 26
2025/01/01 11:24:38, 0.0 ,14.3 ,85.7, 4636.5 ,485.3 ,2884.4, 0.0, 26
2025/01/01 11:24:39, 0.0 ,0.0 ,id,, 4636.5 ,486.6 ,2882.9, 0.0, 26
2025/01/01 11:24:41, 0.0 ,14.3 ,71.4, 4636.5 ,483.9 ,2885.5, 0.0, 26
2025/01/01 11:24:42, 12.5 ,12.5 ,75.0, 4636.5 ,484.2 ,2885.1, 0.0, 26
2025/01/01 11:24:43, 0.0 ,33.3 ,66.7, 4636.5 ,484.7 ,2884.6, 0.0, 26
2025/01/01 11:24:44, 12.5 ,12.5 ,75.0, 4636.5 ,484.3 ,2884.8, 0.0, 26
2025/01/01 11:24:45, 0.0 ,14.3 ,85.7, 4636.5 ,483.8 ,2885.3, 0.0, 26
2025/01/01 11:24:47, 14.3 ,14.3 ,71.4, 4636.5 ,484.6 ,2884.4, 0.0, 26
2025/01/01 11:24:48, 16.7 ,0.0 ,83.3, 4636.5 ,482.9 ,2886.1, 0.0, 26
2025/01/01 11:24:49, 0.0 ,12.5 ,75.0, 4636.5 ,484.2 ,2884.7, 0.0, 26
2025/01/01 11:24:50, 0.0 ,16.7 ,83.3, 4636.5 ,485.9 ,2882.9, 0.0, 26
2025/01/01 11:24:51, 0.0 ,14.3 ,71.4, 4636.5 ,484.5 ,2884.1, 0.0, 26
2025/01/01 11:24:53, 0.0 ,14.3 ,85.7, 4636.5 ,487.0 ,2881.6, 0.0, 26
2025/01/01 11:24:54, 16.7 ,0.0 ,83.3, 4636.5 ,483.7 ,2884.8, 0.0, 26
2025/01/01 11:24:55, 0.0 ,25.0 ,75.0, 4636.5 ,483.6 ,2884.8, 0.0, 26
2025/01/01 11:24:56, 14.3 ,14.3 ,71.4, 4636.5 ,483.7 ,2884.6, 0.0, 26
2025/01/01 11:24:57, 0.0 ,0.0 ,id,, 4636.5 ,481.4 ,2886.9, 5.9, 26
2025/01/01 11:24:59, 0.0 ,14.3 ,85.7, 4636.5 ,483.6 ,2884.5, 0.0, 26
2025/01/01 11:25:00, 0.0 ,14.3 ,85.7, 4636.5 ,485.6 ,2882.4, 0.0, 26
2025/01/01 11:25:01, 0.0 ,16.7 ,83.3, 4636.5 ,482.6 ,2885.3, 6.2, 26
2025/01/01 11:25:02, 12.5 ,0.0 ,75.0, 4636.5 ,484.8 ,2883.1, 0.0, 26
2025/01/01 11:25:03, 0.0 ,14.3 ,85.7, 4636.5 ,484.4 ,2883.4, 0.0, 26
2025/01/01 11:25:05, 0.0 ,16.7 ,83.3, 4636.5 ,483.6 ,2884.1, 0.0, 26
2025/01/01 11:25:06, 0.0 ,14.3 ,85.7, 4636.5 ,483.8 ,2883.8, 0.0, 26
2025/01/01 11:25:07, 0.0 ,12.5 ,75.0, 4636.5 ,483.3 ,2884.2, 0.0, 26
2025/01/01 11:25:08, 0.0 ,14.3 ,71.4, 4636.5 ,482.2 ,2885.2, 0.0, 26
2025/01/01 11:25:09, 14.3 ,14.3 ,71.4, 4636.5 ,483.2 ,2884.2, 0.0, 26
2025/01/01 11:25:11, 14.3 ,14.3 ,71.4, 4636.5 ,483.1 ,2883.2, 0.0, 26
2025/01/01 11:25:12, 14.3 ,14.3 ,71.4, 4636.5 ,477.9 ,2888.2, 0.0, 26
2025/07/16 15:41:19, 0.0 ,1.5 ,98.5, 3868.6 ,347.7 ,1991.3, , 0
2025/07/16 15:41:20, 0.0 ,3.0 ,97.0, 3868.6 ,346.5 ,1992.2, , 0
2025/07/16 15:41:21, 1.5 ,0.0 ,98.5, 3868.6 ,345.7 ,1993.0, , 0
2025/07/16 15:41:23, 0.0 ,0.0 ,id,, 3868.6 ,345.0 ,1993.7, , 0
2025/07/16 15:41:24, 1.5 ,1.5 ,97.0, 3868.6 ,344.7 ,1994.0, , 0
2025/07/16 15:41:25, 0.0 ,0.0 ,id,, 3868.6 ,344.0 ,1994.7, , 0
2025/07/16 15:41:26, 0.0 ,0.0 ,id,, 3868.6 ,344.3 ,1994.4, , 0
2025/07/16 15:41:27, 0.0 ,0.0 ,id,, 3868.6 ,343.8 ,1994.9, , 0
2025/07/16 15:41:29, 1.5 ,0.0 ,98.5, 3868.6 ,343.5 ,1995.2, , 0
2025/07/16 15:41:30, 0.0 ,0.0 ,id,, 3868.6 ,344.5 ,1994.2, , 0
2025/07/16 15:41:31, 0.0 ,0.0 ,id,, 3868.6 ,344.4 ,1994.3, , 0
2025/07/16 15:41:32, 0.0 ,1.6 ,98.4, 3868.6 ,343.6 ,1995.1, , 0
2025/07/16 15:41:33, 0.0 ,1.6 ,98.4, 3868.6 ,344.2 ,1994.5, , 0
2025/07/16 15:41:35, 1.5 ,3.0 ,94.0, 3868.6 ,344.7 ,1994.0, , 0
2025/07/16 15:41:36, 1.5 ,1.5 ,96.9, 3868.6 ,345.0 ,1993.7, , 0
2025/07/16 15:41:37, 0.0 ,1.6 ,98.4, 3868.6 ,348.5 ,1990.2, , 0
2025/07/16 15:41:38, 0.0 ,1.6 ,98.4, 3868.6 ,346.5 ,1992.2, , 0
2025/07/16 15:41:39, 0.0 ,3.0 ,97.0, 3868.6 ,346.3 ,1992.4, , 0
2025/07/16 15:41:41, 0.0 ,1.6 ,98.4, 3868.6 ,345.6 ,1993.1, , 0
2025/07/16 15:41:43, 0.0 ,0.0 ,id,, 3868.6 ,345.6 ,1993.1, , 0
2025/07/16 15:41:44, 0.0 ,1.5 ,98.5, 3868.6 ,345.1 ,1993.6, , 0
2025/07/16 15:41:45, 0.0 ,1.6 ,98.4, 3868.6 ,345.1 ,1993.6, , 0
2025/07/16 15:41:46, 0.0 ,1.5 ,98.5, 3868.6 ,344.6 ,1994.1, , 0
2025/07/16 15:41:47, 0.0 ,0.0 ,id,, 3868.6 ,342.4 ,1996.3, , 0
2025/07/16 15:41:49, 0.0 ,1.5 ,98.5, 3868.6 ,345.8 ,1992.9, , 0
2025/07/16 15:41:50, 0.0 ,0.0 ,id,, 3868.6 ,345.0 ,1993.7, , 0
2025/07/16 15:41:51, 0.0 ,0.0 ,id,, 3868.6 ,345.5 ,1993.2, , 0
2025/07/16 15:41:52, 0.0 ,1.5 ,98.5, 3868.6 ,343.5 ,1995.2, , 0
2025/07/16 15:41:53, 0.0 ,0.0 ,id,, 3868.6 ,343.3 ,1995.4, , 0
2025/07/16 15:41:55, 0.0 ,1.5 ,98.5, 3868.6 ,343.0 ,1995.7, , 0
2025/07/16 15:41:56, 5.0 ,5.0 ,90.0, 3868.6 ,341.8 ,1996.8, , 0
2025/07/16 15:41:57, 1.5 ,3.0 ,94.0, 3868.6 ,341.3 ,1997.3, , 0
2025/07/16 15:41:57, 0.0 ,0.0 ,id,, 3868.6 ,334.8 ,2003.8, , 0
2025/07/16 15:41:58, 0.0 ,0.0 ,id,, 3868.6 ,332.6 ,2005.9, , 0
2025/07/16 15:41:59, 3.1 ,1.5 ,95.4, 3868.6 ,331.2 ,2007.4, , 0
2025/07/16 15:42:01, 3.0 ,1.5 ,95.5, 3868.6 ,330.7 ,2007.9, , 0
2025/07/16 15:42:02, 1.5 ,0.0 ,98.5, 3868.6 ,329.2 ,2009.4, , 0
2025/07/16 15:42:03, 0.0 ,1.5 ,98.5, 3868.6 ,329.2 ,2009.4, , 0
2025/07/16 15:42:04, 0.0 ,0.0 ,id,, 3868.6 ,328.0 ,2010.6, , 0
2025/07/16 15:42:05, 0.0 ,1.5 ,98.5, 3868.6 ,328.0 ,2010.6, , 0
2025/07/16 15:42:06, 0.0 ,0.0 ,id,, 3868.6 ,327.0 ,2011.6, , 0
2025/07/16 15:42:08, 6.9 ,6.9 ,84.5, 3868.6 ,326.5 ,2012.0, , 0
2025/07/16 15:42:09, 0.0 ,1.6 ,98.4, 3868.6 ,326.5 ,2012.0, , 0
2025/07/16 15:42:10, 0.0 ,0.0 ,id,, 3868.6 ,326.5 ,2012.0, , 0
2025/07/16 15:42:11, 0.0 ,3.0 ,97.0, 3868.6 ,324.5 ,2013.9, , 0
